"SSN","stoneQuant","stoneDist","stoneCut","lajas","tepetate","adobe","xalnene","cascajo","concrete","plasterPaint","plasterUnpaint","burntClay","almena","burnedStruct","floors","walls","drains","wallFixtures","murals","columns","taludes","tableros","floorMaterial","wallCoreStone","wallCoreOthMat","wallFacing","wells","jagueys","puestos","freeStandWall"
3716,6,-1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3717,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3718,5,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3719,4,1,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3720,6,4,0,1,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3721,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3722,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3723,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3724,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3726,7,3,0,3,3,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3727,9,3,0,4,5,0,0,5,5,0,5,0,0,0,4,3,0,0,0,0,0,0,4,-1,-1,1,0,0,0,0
3728,7,3,0,4,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3729,6,3,0,4,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3730,6,3,0,4,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3731,3,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3732,5,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3733,5,1,0,2,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3734,5,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3735,5,1,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0
3736,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3737,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3738,5,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3739,7,1,0,4,4,0,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3740,5,3,0,2,4,0,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3741,4,3,0,2,2,0,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3742,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3743,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3744,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3745,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3746,6,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3747,8,1,0,4,5,0,0,0,4,2,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3748,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3749,3,1,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3750,5,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3751,5,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0
3752,4,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3753,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3754,5,3,0,2,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0
3755,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3756,5,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3757,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3758,5,1,0,3,2,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3759,7,3,0,3,3,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3760,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3761,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3762,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3763,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3764,8,2,0,4,5,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3765,4,3,0,0,5,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
3766,5,2,0,3,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3767,5,2,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3768,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3769,5,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3770,5,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3771,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3772,5,3,0,3,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3773,9,1,0,3,3,0,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3774,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3775,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3776,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3777,5,1,0,2,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3778,5,3,0,0,3,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3779,5,3,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3780,9,3,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3781,6,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3782,3,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3783,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3784,8,3,0,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3785,6,2,0,3,6,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3786,9,1,0,5,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3787,6,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3788,8,1,0,3,3,0,3,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3789,7,3,0,2,6,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3790,8,2,0,2,6,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3791,4,2,0,2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3792,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3793,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3795,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3796,7,2,0,2,1,0,3,0,6,0,4,0,0,0,2,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3797,5,1,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3798,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3799,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3800,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3801,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3803,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3804,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3805,5,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3806,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3807,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3808,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3809,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3810,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3811,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3812,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3813,7,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3814,0,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3815,0,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3816,0,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3817,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3818,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3819,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3820,7,4,0,-1,6,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,0,0,0
3821,7,1,0,1,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3822,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3823,9,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3824,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3825,7,3,0,3,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3826,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3827,7,3,0,4,4,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3828,6,3,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3829,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3830,7,1,0,4,6,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3831,7,1,0,3,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3832,5,1,0,5,4,0,0,3,3,3,3,0,0,0,2,3,0,0,3,0,0,0,-1,-1,-1,1,0,0,0,0
3833,7,2,0,5,6,0,0,0,3,3,3,0,0,0,4,4,0,0,0,0,0,0,4,3,1,-1,0,0,0,0
3834,5,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3835,7,-1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3836,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3837,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3838,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3839,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3840,5,1,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3841,6,1,0,5,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3842,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3843,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3844,6,3,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3845,6,3,0,3,6,0,0,0,3,0,3,0,0,0,4,3,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0
3846,3,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3847,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3848,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3849,7,1,0,5,1,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3850,3,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
3851,5,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,-1,3,1,0,0,0,0,0
3852,5,3,0,3,3,3,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,-1,3,2,0,0,0,0,0
3853,7,-1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3854,7,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3855,7,3,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
3856,7,3,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3857,7,1,0,5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3858,5,3,0,5,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3859,5,1,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3860,5,2,0,5,6,0,0,0,3,3,3,0,1,0,5,4,0,0,0,0,0,0,3,-1,-1,1,0,0,0,0
3861,7,1,0,5,4,0,0,0,3,3,3,0,0,0,3,2,0,0,0,0,0,0,3,1,-1,-1,0,0,0,0
3862,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3863,6,1,0,5,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3864,9,2,0,3,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
3865,5,3,0,3,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3866,5,3,0,3,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3867,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3868,5,3,0,3,5,0,0,0,3,3,3,0,0,0,3,3,0,0,0,0,0,0,3,3,-1,-1,0,0,0,0
3869,7,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3870,3,3,0,3,3,0,0,3,3,0,3,0,0,0,3,3,0,0,0,0,0,0,4,-1,-1,2,0,0,0,0
3871,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3872,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3873,3,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3874,7,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3875,3,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3876,5,-1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3877,5,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3878,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
3879,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3880,3,-1,0,0,1,0,0,0,3,0,0,0,0,0,3,4,1,0,0,0,0,0,3,3,-1,-1,0,0,0,0
3881,7,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3882,7,1,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0
3883,7,1,0,0,0,0,0,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,1,2,0,0,0,0
3884,6,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3885,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3886,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3887,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3888,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3889,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3890,5,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3892,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3893,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3894,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3895,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3896,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3897,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3898,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3899,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3901,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3902,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3903,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3904,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3905,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3906,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3907,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3908,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3909,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3910,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3911,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3912,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3913,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
3914,5,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0
3915,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3916,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3917,1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
