"SSN","totAll","totPrec","totCuan","totTezo","totPatl","totTzac","totMicc","totTlam","totXola","totMete","totOxto","totXome","totMaza","totAzte"
3780,477,0,0,0,0,52,40,172,66,29,1,35,7,11
3781,1336,0,0,0,0,164,158,547,134,34,0,63,25,51
3782,154,0,0,0,0,23,11,37,24,3,0,21,0,15
3783,114,0,0,0,0,16,21,42,9,0,0,10,0,4
3784,1097,0,0,0,0,104,132,434,164,38,0,57,8,47
3785,1945,0,0,0,0,120,147,763,267,71,1,59,-1,201
3786,1865,0,0,0,0,101,112,595,327,86,0,22,12,314
3787,531,0,0,0,0,6,36,189,66,37,0,5,0,39
3788,806,0,0,0,0,26,41,247,84,33,2,10,0,216
3789,2426,0,0,0,1,99,147,826,301,120,9,27,22,430
3790,1216,0,0,0,0,80,103,344,99,40,2,35,18,226
3791,921,0,0,0,0,132,93,342,55,37,3,27,11,44
3792,70,0,0,0,0,7,6,22,5,3,0,4,0,5
3793,314,0,0,0,0,31,39,90,15,4,0,4,6,67
3794,65,0,0,0,0,6,3,14,8,0,0,8,0,12
3795,240,0,0,0,0,20,25,70,30,5,0,12,9,21
3796,813,0,0,0,0,71,72,308,94,8,5,19,17,62
3797,1882,0,0,0,0,113,226,654,224,61,2,75,40,105
3798,703,0,0,0,0,58,87,243,81,16,0,15,16,42
3799,116,0,0,0,0,9,13,25,13,5,0,4,0,11
3800,54,0,0,0,0,5,4,14,8,0,0,2,0,13
3801,135,0,0,0,0,16,10,23,12,3,0,10,0,30
3802,83,0,0,0,0,4,7,31,11,0,0,2,0,11
3803,16,0,0,0,0,2,2,2,4,0,0,1,0,4
3804,99,0,0,0,0,9,8,49,4,3,0,15,0,6
3805,42,0,0,0,0,4,5,13,3,0,0,3,0,14
3806,34,0,0,0,0,3,2,14,0,0,0,0,13,2
3807,29,0,0,0,0,6,4,9,0,0,0,3,5,2
3808,81,0,0,0,0,5,7,22,10,1,0,6,14,15
3809,61,0,0,0,0,15,3,19,0,0,0,0,6,13
3810,21,0,0,0,0,5,2,6,0,0,0,0,1,4
3811,28,0,0,0,0,6,0,11,2,2,0,0,5,1
3812,53,0,0,0,0,5,0,27,3,0,0,8,3,1
3813,282,0,0,0,0,9,24,45,26,6,0,33,8,83
3814,16,0,0,0,0,1,1,8,0,0,0,0,0,3
3815,185,0,0,0,3,40,8,63,15,1,0,10,2,30
3816,27,0,0,0,0,3,0,10,0,0,0,0,2,10
3817,52,0,0,0,0,8,6,17,7,0,0,4,0,1
3818,108,0,0,0,0,8,1,33,10,2,2,9,9,23
3819,89,0,0,0,0,14,4,37,2,0,0,5,0,16
3820,619,0,0,0,0,23,14,154,61,16,2,54,34,211
3821,255,0,0,0,0,16,48,42,64,7,0,28,4,19
3822,32,0,0,0,0,3,1,18,0,0,0,0,3,7
3823,95,0,0,0,3,4,3,32,6,3,0,3,2,15
3824,17,0,0,0,0,4,2,4,1,1,0,0,4,0
3825,163,0,0,0,0,13,15,48,10,0,0,10,13,21
3826,78,0,0,0,0,7,5,16,4,2,0,5,5,20
3827,183,0,0,0,4,19,8,61,8,8,0,5,7,43
3828,359,0,0,0,0,38,27,109,10,6,0,0,12,109
3829,43,0,0,0,0,5,1,13,3,0,0,1,0,17
3830,67,0,0,0,0,17,6,27,6,0,1,0,0,10
3831,48,0,0,0,0,9,0,21,2,0,0,0,0,14
3832,160,0,0,0,0,10,4,39,11,6,3,24,11,36
3833,238,0,0,0,0,30,18,81,8,6,0,3,20,48
3834,365,0,4,0,0,17,27,94,17,4,0,79,22,46
3835,99,0,0,0,0,3,2,7,7,5,0,5,-1,57
3836,254,0,5,0,0,41,29,90,11,3,0,21,4,19
3837,204,0,0,0,0,58,10,60,13,0,0,8,6,19
3838,176,0,0,0,0,32,9,60,19,3,0,9,6,18
3839,54,0,0,0,0,13,5,10,0,3,0,2,0,7
3840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3841,234,0,0,0,3,9,16,82,4,4,0,7,0,56
3842,97,0,0,0,0,11,9,48,1,0,0,0,3,10
3843,271,0,0,0,0,15,17,99,30,4,1,5,9,62
3844,222,0,0,0,0,5,21,60,17,5,0,4,3,67
3845,211,0,0,0,0,16,10,78,15,11,0,0,9,30
3846,91,0,0,0,0,11,12,39,2,1,0,0,6,8
3847,50,0,0,0,0,10,2,8,14,0,0,0,3,9
3848,29,0,0,0,0,4,0,0,0,0,0,1,0,23
3849,480,0,12,0,0,15,28,47,14,12,11,245,19,41
3850,47,0,0,0,0,7,3,2,2,0,0,15,8,6
3851,154,0,0,0,0,11,3,26,0,0,0,34,17,58
3852,544,0,8,0,3,28,43,76,14,8,6,188,26,67
3853,72,0,0,0,0,4,0,16,1,0,0,28,0,11
3854,177,0,0,0,0,0,9,14,6,41,4,62,15,-1
3855,346,0,0,0,0,0,19,23,15,72,23,111,8,18
3856,178,0,0,0,0,8,7,50,14,4,12,70,8,4
3857,199,0,0,0,0,0,9,8,4,20,24,83,7,34
3858,126,0,0,0,0,3,6,23,8,3,11,46,7,15
3859,92,0,0,0,0,4,3,27,1,0,5,11,2,27
3860,213,0,0,0,0,0,2,34,4,6,9,86,19,41
3861,324,0,0,0,0,5,15,26,18,32,18,118,26,41
3862,32,0,0,0,0,0,1,6,4,0,0,5,2,12
3863,351,0,0,0,0,4,40,39,36,61,11,86,28,17
3864,513,0,0,0,0,1,22,11,31,47,25,133,92,120
3865,127,0,0,0,0,3,17,6,7,6,4,44,14,8
3866,118,0,0,0,0,3,11,13,5,27,0,29,8,7
3867,76,0,0,0,0,3,2,6,3,2,7,17,12,17
3868,104,0,0,0,0,0,6,24,7,19,2,11,7,3
3869,20,0,0,0,0,0,0,3,0,3,0,7,4,1
3870,90,0,0,0,0,0,11,5,4,6,6,17,14,15
3871,130,0,0,0,0,1,6,14,12,4,1,9,13,45
3872,12,0,0,0,0,3,1,1,1,2,0,0,0,0
3873,22,0,0,0,0,0,2,6,2,2,0,0,1,6
3874,197,0,0,0,0,15,6,69,16,0,0,32,13,16
3875,195,0,0,0,0,2,8,50,39,8,2,22,2,28
3876,482,0,0,0,0,11,13,94,78,5,4,96,41,114
3877,72,0,0,0,0,0,7,15,5,7,0,18,3,3
3878,5,0,0,0,0,0,0,0,0,0,0,1,1,2
3879,232,0,0,0,0,8,15,58,20,0,4,44,29,33
3880,204,0,0,0,0,5,5,41,8,0,0,62,41,23
3881,254,0,0,0,0,1,8,44,18,4,0,98,31,28
3882,583,0,0,0,0,3,5,20,17,0,0,86,307,104
3883,694,0,0,0,1,8,17,102,24,-1,6,149,181,137
3884,569,0,0,0,0,21,18,161,49,6,1,88,65,102
3885,143,0,0,0,0,9,5,45,8,4,0,22,19,19
3886,119,0,0,0,0,4,4,41,4,0,0,27,4,7
3887,79,0,0,0,0,7,4,15,4,0,0,5,5,30
3888,57,0,0,0,0,9,2,19,5,2,3,8,0,4
3889,61,0,0,0,0,3,5,21,4,2,0,5,7,6
3890,119,0,0,0,0,2,4,29,18,3,5,29,5,11
3891,26,0,0,0,0,0,2,7,3,0,0,3,0,5
3892,38,0,0,0,0,1,0,10,4,2,0,7,0,7
3893,49,0,0,0,0,1,4,9,8,0,0,12,0,10
3894,104,0,0,0,0,10,10,22,11,2,2,25,10,3
3895,87,0,0,0,0,8,12,23,7,5,0,12,4,7
3896,72,0,0,0,0,12,7,12,4,0,1,15,6,1
3897,120,0,0,0,0,22,0,16,12,1,6,36,11,9
3898,72,0,0,0,0,16,0,15,8,0,0,16,10,1
3899,148,0,0,0,4,25,6,26,16,0,5,24,12,6
3900,40,0,0,0,0,6,6,9,8,0,0,2,3,3
3901,69,0,0,0,0,4,3,21,6,4,0,4,4,10
3902,246,0,0,0,0,22,16,69,20,1,0,32,14,25
3903,39,0,0,0,0,7,2,14,0,1,0,2,2,7
3904,296,0,2,0,0,1,10,8,15,2,0,209,20,5
3905,88,0,0,0,0,7,12,3,11,4,0,15,9,11
3906,311,0,1,0,0,15,9,6,31,4,0,100,66,41
3907,90,0,0,0,0,17,4,0,14,0,0,16,14,21
3908,112,0,0,0,0,7,5,12,16,2,0,6,7,18
3909,104,0,1,0,0,1,1,1,1,0,0,44,38,10
3910,24,0,0,0,0,0,0,1,2,0,0,5,3,9
3911,47,0,0,0,0,4,1,0,6,0,0,12,11,13
3912,65,0,2,0,0,5,2,0,2,0,0,20,8,23
3913,36,0,0,0,0,9,2,2,6,0,0,3,4,5
3914,219,0,0,0,0,3,7,2,11,4,0,172,11,4
3915,32,0,4,0,0,0,0,1,0,0,0,17,6,4
3916,8,0,0,0,0,0,0,0,0,0,0,4,0,4
3917,87,0,0,0,0,1,0,1,0,0,0,38,35,11
3918,64,0,0,0,0,4,0,0,0,0,0,4,38,16
3919,294,0,6,0,0,31,24,35,43,8,0,43,51,27
3920,156,0,4,0,0,21,10,15,17,5,0,21,9,32
3921,159,0,0,0,4,22,14,6,12,0,0,30,9,34
3922,251,0,7,0,4,47,40,15,50,6,0,11,7,11
3923,361,0,0,0,9,18,30,27,57,7,0,58,58,29
3924,210,0,0,0,0,21,25,18,45,14,0,19,20,10
3925,337,0,2,0,0,10,29,13,52,9,0,31,119,34
3926,294,0,6,0,0,46,35,27,77,8,0,28,10,17
3927,142,0,0,0,4,7,19,5,34,8,0,13,11,11
3928,186,0,0,0,0,2,18,15,58,5,0,21,30,10
3929,127,0,0,0,0,5,20,28,29,0,0,9,10,7
3930,147,0,3,0,0,7,15,9,25,7,0,5,5,8
3931,36,0,0,0,0,1,7,0,14,0,0,2,4,0
3932,170,0,0,0,0,24,34,17,24,7,0,16,9,3
3933,37,0,0,0,0,4,4,4,10,1,0,0,3,5
3934,78,0,1,0,0,17,8,4,17,6,0,2,5,3
3935,172,0,0,0,3,21,28,24,51,3,0,9,4,5
3936,300,0,0,0,0,19,23,12,77,5,0,52,52,26
3937,120,0,0,0,0,16,5,7,26,2,0,25,10,13
3938,135,0,0,0,0,5,10,12,37,6,0,11,16,8
3939,21,0,0,0,0,5,0,2,2,1,0,4,0,2
3940,43,0,0,0,0,9,2,2,10,0,0,4,7,5
3941,63,0,6,0,2,7,7,1,9,0,0,7,5,17
3942,42,0,1,0,0,7,3,6,5,0,0,2,3,5
3943,33,0,0,0,0,5,5,2,7,2,0,6,0,3
3944,45,0,0,0,0,5,4,7,3,4,0,10,8,3
3945,61,0,0,0,0,0,10,13,3,4,7,8,0,3
3946,101,0,0,0,0,8,9,10,20,7,0,19,7,1
3947,30,0,0,0,0,3,5,0,7,0,0,5,4,3
3948,26,0,0,0,0,2,4,2,3,2,0,6,2,1
3949,255,0,43,0,39,8,24,12,30,8,0,34,12,25
3950,89,0,23,0,15,5,8,4,9,0,0,13,0,7
3951,224,0,98,0,0,28,17,12,18,1,5,6,5,22
3952,97,0,48,-1,5,2,6,5,6,0,0,8,0,15
3953,116,0,24,0,4,15,7,7,12,0,0,21,8,7
3954,60,0,0,0,0,2,2,9,7,2,0,9,2,18
3955,299,0,0,0,0,14,16,13,26,2,0,36,8,33
3956,112,0,35,0,0,7,10,12,9,0,0,12,0,6
3957,169,0,14,0,0,5,24,15,18,1,0,34,0,23
3958,124,0,13,0,0,8,10,15,9,7,0,18,4,10
3959,175,0,13,0,0,5,15,28,26,0,0,29,9,29
3960,31,0,0,0,0,0,3,5,3,2,0,7,3,3
3961,109,0,1,0,0,5,5,15,15,9,0,31,0,17
3962,72,0,0,0,0,5,9,6,10,0,4,21,0,17
3963,134,0,0,0,0,5,17,8,15,0,0,25,7,49
3964,108,0,3,0,0,4,7,10,13,0,3,25,6,21
3965,242,0,1,0,0,6,6,6,24,5,0,31,32,98
3966,43,0,5,0,0,4,5,2,4,0,0,3,0,19
3967,151,0,2,0,0,7,11,7,15,2,6,23,16,41
3968,98,0,1,0,0,3,3,1,8,2,0,22,0,55
3969,147,0,1,0,0,11,5,0,8,0,0,25,42,48
3970,54,0,0,0,0,7,0,4,12,0,0,14,5,10
3971,217,0,0,0,0,10,16,22,15,3,0,49,33,46
3972,182,0,32,0,0,11,12,6,21,1,0,42,12,31
3973,113,0,1,0,0,1,9,9,10,0,2,12,8,52
3974,81,0,55,0,0,1,0,0,11,0,0,2,0,10
3975,43,0,18,0,0,3,3,1,0,0,0,4,0,13
3976,66,0,42,0,0,2,3,1,1,0,0,11,0,5
3977,148,0,95,0,5,11,3,1,10,0,0,6,2,10
3978,70,0,28,0,0,5,0,3,4,1,0,12,2,11
3979,24,0,9,0,0,2,1,0,0,0,0,5,0,3
3980,47,0,0,0,0,0,3,0,2,0,0,12,6,22
3981,8,0,2,0,0,0,0,2,0,0,0,2,0,1
3982,136,0,0,0,0,1,15,7,8,5,0,23,15,48
3983,69,0,1,0,0,3,0,6,11,0,3,4,10,21
3984,100,0,1,0,0,1,11,6,12,8,0,6,12,23
3985,135,0,0,0,0,1,13,5,8,0,3,0,3,86
3986,21,0,1,0,0,0,4,0,2,0,0,3,0,10
3987,28,0,2,0,0,0,2,0,2,0,0,3,2,11
3988,55,0,0,0,0,0,3,0,6,2,0,2,3,25
3989,54,0,0,0,0,2,10,1,2,2,0,2,5,22
3990,21,0,1,0,0,3,4,2,2,0,0,4,1,2
3991,7,0,0,0,0,4,0,0,1,0,0,0,0,2
3992,9,0,0,0,0,0,1,0,0,0,0,1,0,5
3993,193,0,0,0,0,12,43,24,11,0,0,13,9,54
3994,52,0,0,0,0,6,8,2,0,0,1,15,0,16
3995,79,0,0,0,0,10,12,6,0,0,0,8,5,29
3996,58,0,0,0,0,1,2,0,0,0,0,16,5,33
3997,42,0,0,0,0,0,7,0,0,0,0,12,0,23
3998,36,0,0,0,0,0,2,4,0,0,0,11,2,17
3999,38,0,0,0,0,1,0,0,3,0,0,8,0,25
4000,43,0,0,0,0,1,3,5,0,0,0,0,28,6
4001,112,0,0,0,0,7,5,2,4,0,0,3,5,86
4002,34,0,0,0,0,8,0,0,0,0,0,7,3,13
4003,66,0,0,0,0,3,0,2,5,2,0,7,9,38
4004,54,0,0,0,3,13,1,2,1,0,0,2,0,32
4005,142,0,0,0,5,10,5,1,2,0,0,7,4,107
4006,89,0,0,0,6,26,5,3,1,0,0,7,0,44
4007,11,0,0,0,0,1,0,0,0,0,0,1,2,7
4008,12,0,0,0,0,2,1,0,0,0,0,0,2,7
4009,24,0,0,0,0,0,0,0,0,1,0,0,8,15
4010,25,0,0,0,0,5,0,3,1,0,0,3,3,7
4011,91,0,0,0,0,4,0,0,0,0,0,3,6,78
4012,39,0,0,0,0,0,0,0,0,0,0,0,0,39
4013,89,0,0,0,0,0,6,1,0,0,0,8,22,51
4014,15,0,0,0,0,1,0,0,0,0,0,0,1,13
4015,21,0,0,0,0,0,0,0,1,0,0,1,3,16
4016,16,0,0,0,0,0,0,0,0,0,0,0,5,11
4017,8,0,0,0,0,6,0,0,0,0,0,0,2,0
4018,6,0,0,0,0,0,0,0,0,0,0,0,0,6
4019,42,0,0,0,0,4,3,7,11,2,0,4,4,0
4020,77,0,0,0,2,19,5,5,15,6,0,19,4,2
4021,59,0,0,0,0,2,5,12,15,10,0,13,0,0
4022,26,0,0,0,0,2,0,4,8,0,0,10,0,2
4023,37,0,0,0,0,3,4,2,5,0,1,0,11,11
4024,125,0,0,0,1,8,12,0,3,4,0,12,45,40
4025,58,0,0,0,1,12,5,5,5,0,0,2,0,22
4026,4,0,0,0,0,0,0,1,2,0,1,0,0,0
4027,28,0,0,0,0,7,2,0,6,0,0,0,7,6
4028,23,0,0,0,0,4,0,4,4,0,0,6,2,3
4029,58,0,0,0,0,11,8,8,22,0,0,0,0,6
4030,54,0,0,0,0,10,5,8,15,0,0,5,0,9
4031,216,0,0,0,0,45,11,28,32,9,0,54,20,9
4032,41,0,0,0,0,2,6,12,5,0,0,9,2,3
4033,282,0,0,0,0,37,17,20,92,9,7,74,6,4
4034,433,0,0,0,0,31,12,39,104,16,8,162,15,32
4035,126,0,0,0,0,15,5,17,33,0,1,36,4,3
4036,34,0,0,0,0,15,1,3,9,0,0,1,2,2
4037,26,0,0,0,2,2,3,2,0,0,0,0,3,14
4038,42,0,0,0,6,13,5,6,4,0,0,0,2,6
4039,7,0,0,0,0,1,0,0,0,0,0,4,1,0
4040,24,0,0,0,0,7,2,4,8,0,0,2,0,1
4041,30,0,0,0,0,9,0,3,6,0,0,0,3,8
4042,77,0,0,0,0,2,7,12,17,4,5,8,0,21
4043,646,0,0,0,0,30,21,78,124,25,26,198,33,81
4044,34,0,0,0,0,1,0,4,12,2,0,11,0,3
4045,207,0,0,0,0,11,5,27,36,13,7,64,5,29
4046,361,0,0,0,0,22,12,48,74,9,19,126,6,37
4047,46,0,0,0,0,3,0,6,14,4,2,12,3,2
4048,123,0,0,0,0,18,9,7,46,0,5,24,6,3
4049,97,0,0,0,0,5,9,9,39,4,0,25,2,1
4050,224,0,0,0,0,25,24,40,68,16,0,24,2,15
4051,157,0,0,0,0,5,0,2,2,2,0,19,112,13
4052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4053,16,0,0,0,0,0,1,1,6,0,0,0,0,7
4054,362,0,0,0,0,6,26,58,29,29,2,171,15,7
4055,88,0,0,0,0,4,2,12,1,4,0,51,4,8
4056,101,0,0,0,0,6,5,18,9,3,0,37,14,6
4057,141,0,0,0,0,2,8,20,14,7,0,69,10,9
4058,34,0,0,0,0,2,3,3,1,4,0,19,0,0
4059,128,0,0,0,0,1,2,16,10,15,4,63,8,4
4060,566,0,0,0,0,61,98,183,47,25,0,80,10,24
4061,351,0,0,0,0,23,46,99,38,22,0,29,10,21
4062,44,0,0,0,0,1,7,16,7,0,0,3,2,2
4063,137,0,0,0,2,11,12,19,6,5,0,30,8,13
4064,311,0,0,0,0,18,60,41,53,0,0,58,9,21
4065,27,0,0,0,0,0,4,7,1,0,0,3,3,6
4066,661,0,0,0,0,30,92,70,52,32,17,150,24,68
4067,41,0,0,0,0,1,10,6,6,2,2,10,0,0
4068,107,0,0,0,0,8,19,21,4,0,0,26,7,12
4069,315,0,0,0,0,21,42,23,46,15,5,63,12,38
4070,123,0,0,0,0,8,14,10,1,0,0,36,8,37
4071,179,0,0,0,0,13,18,14,2,6,0,46,16,50
4072,29,0,0,0,0,9,3,0,3,0,0,5,0,7
4073,88,0,0,0,0,10,7,22,5,0,3,14,6,14
4074,50,0,0,0,0,3,3,2,5,0,0,20,0,7
4075,101,0,0,0,0,5,14,14,8,3,0,29,0,10
4076,41,0,0,0,0,3,5,6,4,0,0,14,0,3
4077,492,0,0,0,0,16,52,41,67,15,12,125,21,38
4078,73,0,0,0,0,10,12,9,6,0,0,14,0,10
4079,86,0,0,0,0,6,25,12,6,0,0,13,9,5
4080,85,0,0,0,0,0,5,3,4,0,4,35,0,15
4081,132,0,0,0,0,1,21,20,18,0,6,32,6,12
4082,79,0,0,0,0,3,9,6,5,0,5,22,0,22
4083,21,0,0,0,0,0,2,6,1,0,0,7,0,0
4084,14,0,0,0,0,2,0,9,0,0,0,0,0,3
4085,32,0,0,0,0,3,3,0,0,0,0,14,0,10
4086,2,0,0,0,0,1,1,0,0,0,0,0,0,0
4087,38,0,0,0,0,3,10,6,6,0,0,6,3,2
4088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4089,69,0,0,0,0,4,7,12,16,5,0,6,7,6
4090,41,0,0,0,0,0,1,6,2,4,0,5,12,10
4091,21,0,0,0,0,0,3,0,2,0,0,4,2,9
4092,154,0,2,0,0,3,11,19,14,4,6,43,18,38
4093,113,0,0,0,0,1,5,18,8,1,0,24,15,40
4094,7,0,0,0,0,0,2,4,0,0,0,0,0,1
4095,27,0,0,0,0,0,2,4,1,0,0,5,2,13
4096,129,0,0,0,0,2,2,10,10,3,4,1,14,68
4097,14,0,0,0,0,0,3,2,0,0,0,0,2,4
4098,39,0,0,0,0,0,5,8,4,2,3,0,5,7
4099,58,0,0,0,0,2,5,4,15,3,0,0,6,22
4100,73,0,0,0,0,3,6,9,27,4,0,5,2,7
4101,82,0,0,0,0,7,7,5,26,2,0,4,2,19
4102,131,0,0,0,0,4,4,13,28,6,0,16,5,40
4103,28,0,0,0,0,2,0,1,4,2,0,0,0,15
4104,30,0,0,0,0,1,5,5,7,0,0,2,0,8
4105,242,0,0,0,1,19,21,37,69,40,0,3,8,28
4106,75,0,0,0,0,6,4,5,18,1,0,0,1,31
4107,51,0,0,0,0,4,2,1,1,0,0,1,5,35
4108,80,0,1,0,2,11,10,5,11,7,0,0,4,28
4109,347,0,0,0,0,25,23,38,194,34,3,7,2,1
4110,26,0,0,0,0,1,0,4,10,0,0,0,0,11
4111,39,0,0,0,5,12,5,6,8,0,0,0,0,2
4112,58,0,0,0,0,6,2,2,18,2,0,15,0,8
4113,73,0,0,0,0,13,4,6,30,0,0,9,0,9
4114,152,0,4,0,0,23,37,45,23,6,0,1,2,0
4115,142,0,0,0,0,1,18,23,17,10,3,44,1,1
4116,184,0,0,0,0,5,10,17,12,6,10,97,2,21
4117,382,0,0,0,0,5,15,14,26,2,13,271,7,25
4118,443,0,0,0,0,33,56,173,54,28,1,13,4,5
4119,655,0,12,0,0,35,124,127,100,39,11,83,45,51
4120,79,0,0,0,0,0,4,18,15,9,1,15,2,1
4121,172,0,0,0,0,13,19,31,42,12,5,32,8,7
4122,145,0,0,0,0,12,22,28,29,6,1,27,5,11
4123,50,0,0,0,0,2,6,7,13,3,0,0,2,6
4124,144,0,0,0,0,0,15,33,22,10,6,44,3,2
4125,394,0,0,0,0,15,43,90,102,27,2,55,2,7
4126,61,0,0,0,0,0,7,11,11,1,8,20,1,1
4127,47,0,0,0,0,1,9,9,10,7,0,6,3,0
4128,226,0,0,0,0,4,14,44,38,26,0,36,1,11
4129,45,0,0,0,0,0,1,11,15,4,0,10,0,0
4130,74,0,0,0,0,6,10,7,17,7,2,5,3,2
4131,109,0,0,0,0,1,4,26,13,3,1,25,5,24
4132,103,0,0,0,0,1,8,26,20,6,3,25,10,7
4133,320,0,0,0,0,9,43,58,57,27,3,47,13,8
4134,15,0,0,0,0,0,3,5,1,0,0,6,0,0
4135,197,0,0,0,0,14,15,40,31,10,0,22,32,13
4136,331,0,0,0,0,16,39,71,45,30,0,32,13,37
4137,7,0,0,0,0,0,0,2,2,0,0,3,0,0
4138,169,0,0,0,0,3,17,37,38,20,0,12,4,5
4139,46,0,0,0,0,0,4,9,5,8,0,7,2,6
4140,234,0,0,0,0,10,13,25,17,12,7,57,53,33
4141,70,0,0,0,0,6,7,17,10,3,0,5,5,9
4142,112,0,0,0,0,0,20,43,12,16,0,0,0,1
4143,31,0,0,0,0,1,9,17,13,7,1,0,0,0
4144,60,0,0,0,0,0,13,11,14,10,0,0,1,4
4145,36,0,0,0,0,0,5,9,11,0,0,4,0,6
4146,58,0,0,0,0,1,8,17,11,6,0,2,0,2
4147,107,0,0,0,0,4,12,27,14,6,0,10,19,6
4148,44,0,0,0,0,3,2,6,3,6,0,5,12,3
4149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4150,631,0,0,0,0,29,51,94,243,33,7,94,5,8
4151,395,0,0,0,0,12,30,42,223,31,0,9,0,4
4152,577,0,0,0,0,7,29,69,372,46,0,11,0,0
4153,218,0,0,0,0,1,28,37,98,11,0,23,0,7
4154,129,0,0,0,0,5,28,22,29,4,0,11,12,11
4155,108,0,0,0,0,5,16,16,48,4,0,9,0,5
4156,320,0,0,0,0,24,59,50,73,10,3,16,36,14
4157,181,0,0,0,0,12,32,30,64,8,0,15,6,5
4158,71,0,0,0,0,4,4,4,25,0,0,8,2,18
4159,373,0,0,0,0,7,36,42,137,23,2,26,5,55
4160,282,0,0,0,0,25,25,36,99,7,0,19,7,50
4161,192,0,0,0,0,5,5,27,65,8,0,36,0,25
4162,296,0,0,0,0,4,16,31,91,16,0,35,3,62
4163,217,0,0,0,0,2,13,31,73,5,0,25,0,53
4164,90,0,0,0,0,2,7,17,29,12,0,4,0,12
4165,33,0,0,0,0,0,0,7,15,0,0,5,0,6
4166,189,0,0,0,0,0,15,18,80,11,0,19,3,36
4167,59,0,0,0,0,0,4,6,29,3,0,4,0,11
4168,891,0,0,0,0,5,22,13,536,54,0,33,0,36
4169,527,0,0,0,0,2,23,17,230,14,0,36,6,18
4170,227,0,0,0,0,3,21,17,86,10,0,28,4,39
4171,140,0,0,0,0,4,5,11,58,0,0,9,8,14
4172,173,0,0,0,0,5,20,39,51,16,0,6,4,6
4173,119,0,0,0,0,3,7,13,52,4,1,12,2,10
4174,112,0,0,0,0,3,0,10,57,5,0,12,0,8
4175,75,0,0,0,0,8,6,5,35,2,0,5,0,1
4176,37,0,0,0,0,3,2,2,12,3,0,5,0,7
4177,79,0,0,0,0,0,-1,10,29,4,0,0,0,15
4178,323,0,0,0,0,10,35,40,109,23,0,25,0,24
4179,103,1,-1,-1,-1,10,22,12,30,7,3,8,0,3
4180,101,0,0,0,0,4,11,20,31,5,0,10,0,2
4181,373,0,0,0,0,20,42,50,157,15,5,35,0,1
4182,30,0,0,0,0,2,0,4,15,2,0,2,0,4
4183,17,0,0,0,0,2,3,1,5,0,0,2,0,0
4184,40,0,0,0,0,2,6,6,12,3,0,0,0,6
4185,82,0,0,0,0,2,4,10,31,9,0,4,0,12
4186,58,0,0,0,0,1,5,6,23,9,0,3,0,4
4187,186,0,0,0,0,4,8,16,70,16,0,13,2,22
4188,85,0,0,0,0,3,5,7,28,12,0,5,0,12
4189,58,0,0,0,0,1,2,2,25,4,1,6,0,10
4190,65,0,0,0,0,8,3,4,13,3,0,2,0,28
4191,35,0,0,0,0,6,4,3,9,0,0,1,0,10
4192,34,0,0,0,0,3,2,3,14,0,0,0,2,8
4193,75,0,0,0,0,14,12,9,21,6,0,0,0,6
4194,39,0,0,0,0,3,0,2,6,3,0,2,0,19
4195,46,0,0,0,0,7,2,12,8,3,0,4,0,4
4196,59,0,0,0,0,13,9,7,11,4,0,0,0,7
4197,37,0,0,0,0,7,8,5,11,5,0,0,0,0
4198,60,0,0,0,0,5,6,15,16,7,0,5,0,2
4199,95,0,0,0,1,13,10,29,17,7,1,9,0,0
4200,53,0,0,0,0,9,6,9,7,6,9,4,0,0
4201,231,0,0,0,0,25,24,57,65,20,0,17,6,0
4202,192,0,0,0,0,11,24,44,65,17,0,11,0,4
4203,65,0,0,0,0,10,12,5,21,5,0,0,0,6
4204,86,0,0,0,0,15,17,8,30,5,0,4,0,3
4205,65,0,0,0,0,16,9,8,22,3,0,1,0,4
4206,194,0,0,0,0,26,29,38,64,11,0,14,0,8
4207,48,0,0,0,0,10,11,0,13,4,0,2,0,5
4208,19,0,0,0,0,1,8,0,5,0,0,0,0,3
4209,56,0,0,0,0,8,5,6,18,6,0,0,0,11
4210,23,0,0,0,0,2,2,3,7,0,0,0,0,9
4211,76,0,0,0,0,10,16,9,24,8,0,0,0,5
4212,73,0,0,0,0,17,14,7,20,4,0,0,0,9
4213,22,0,0,0,0,3,7,3,7,0,0,0,0,2
4214,9,0,0,0,0,3,1,0,0,0,0,0,2,3
4215,159,0,0,0,0,8,11,12,7,6,0,22,16,77
4216,61,0,0,0,0,0,1,0,3,0,0,5,5,47
4217,37,0,0,0,0,2,0,3,4,2,0,11,4,11
4218,25,0,0,0,0,9,1,2,1,0,0,2,3,1
4219,47,0,0,0,0,2,1,0,0,0,0,0,4,40
4220,357,0,0,0,0,63,68,82,69,14,0,23,9,5
4221,21,0,0,0,0,8,0,0,0,0,0,4,2,7
4222,80,0,0,0,0,0,2,0,1,0,0,10,8,58
4223,101,0,0,0,6,10,7,9,2,4,0,19,18,24
4224,20,0,0,0,0,2,0,0,3,0,0,3,4,8
4225,106,0,0,0,0,0,11,18,36,15,3,3,0,1
